,title,date,context,source
935,"동성제약, 제 18회 송음 의약학상 시상식 개최",2015-11-27 09:07,"동성제약(대표이사 이양구)이 25일 서울 강남구 역삼동 르네상스 서울 호텔에서 제18회 송음 의약학상 시상식을 개최했다. 이날 시상식에서 박도현 교수와 폴 덕스버리 나잘레즈 대표이사가 제18회 송음 의약학상 수상의 영예를 안았다. 올해로 18회째를 맞이한 송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상으로, 국내외 의약학자의 연구 의욕을 고취하고, 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 올해까지 국내외 총 41명이 송음 의약학상을 수상했다. 이날 시상식은 국내외 의약학계 관계자들 300여명이 참석하며 성황리에 진행되었으며, 송음 의약학상 시상 외에도 23년째 어린이재단을 통해 이어오고 있는 장학금 전달식도 함께 진행하며 훈훈함을 더했다.?황온중 기자
ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보",Naver_news
936,[포토] 동성제약 '제18회 송음의약학상' 시상식,2015-11-26 09:39,"동성제약(대표이사 이양구)이 지난 25일 르네상스 서울호텔에서 '제18회 송음의약학상' 시상식을 개최했다. '송음의약학상'은 1998년 동성제약 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정해 수상하는 상이다. 올해 수상자는 박도현(서울아산병원 소화기내과) 교수와 폴 덕스버리(영국 나잘레스社) 대표다. 박 교수는 췌장내시경, 췌장염, 췌장암, 담관암 등과 관련해 80여편의 논문을 발표했다. 이와 함께 올해 Endoscopy지에 발표된 논문 'Initial Human Experience of Endoscopic Ultrasound-Guided Photodynamic Therapy with a Novel Photosensitizer and a Flexible Laser-Light Catheter'을 통해 악성 종양환자에서 초음파 내시경과 광과민제 포토론 사용에 대한 안전성과 실행가능성을 규명해 광역학치료 약물발전에 기여한 공로를 인정받았다. 또한 폴 덕스버리 대표는 알레르기 유발물질에 대한 방어막을 형성해 외부항원을 차단하는 기전을 제품화한 나잘스프레이를 개발했다. 알레르기 관련 다수의 임상시험 및 23편 이상의 연구자료를 출판했으며, 특히 알레르기 비염 환자에 대한 새로운 치료법을 제시해 제약 발전에 기여한 바가 크다.      ▲ 제18회 송음의약학상 시상식 축하공연        ▲ 역대 송음의약학상 수상자들        ▲ 박도현(오른쪽) 교수가 제18회 송음의약학상 수상자로 선정됐다.        ▲ 폴 덕스버리(오른쪽) 대표가 제18회 송음의약학상 수상자로 선정됐다.  ★ 화끈한 토픽·쏠쏠한 정보 조세일보 페이스북 초대합니다.이승호(kooaebo@joseilbo.com)저작권자 ⓒ 조세일보(http://www.joseilbo.com). 무단전재 및 재배포 금지",Naver_news
937,동성제약 ‘제18회 송음의약학상시상식’ 개최,2015-11-26 11:28,"동성제약이 25일 개최한 ‘제18회 송음의약학상시상식’에서 박도현 교수와 폴 덕스버리 나잘레즈 대표이사가 수상의 영예를 안았다.이날 시상식은 동성제약의 비전영상 시청을 시작으로 동성제약 이양구 대표이사의 인사말과 정승 전 식약처장, 필리핀 메트로마닐라 나보타스시 존 레이놀드 티앙코 시장의 축사와 축하공연 순으로 이어졌다. 이어 박정일 심사위원의 2015년 수상자 심사보고와 부문별 시상이 진행됐으며 수상자들의 소감과 함께 이번 송음 의약학상을 수상하게 된 연구 결과에 대한 프리젠테이션이 각각 진행됐다.동성제약 이양구 대표이사는 인사말을 통해 수상자들을 격려하며 자리를 빛내 준 의약학계 관계자들에게 감사의 인사를 전했다. 이어 올해로 58주년을 맞이한 소감을 전하며 “암으로 고통 받는 사람들에게 치료와 희망을 주는 의약품을 개발해야 한다던 송음 이선규 명예회장님의 유지를 이어 받아 동성제약은 암 정복에 대한 비전을 갖고 연구 및 투자를 이어나갈 계획이다”고 밝히며 동성제약의 향후 100년의 비전을 함께 제시하였다.올해로 18회째를 맞이한 송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상이다. 국내외 의약학자의 연구 의욕을 고취하고 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 올해까지 국내외 총 41명이 송음 의약학상을 수상했다.이날 시상식은 국내외 의약학계 관계자들 300여명이 참석하며 성황리에 진행되었으며, 송음 의약학상 시상 외에도 23년째 어린이재단을 통해 이어오고 있는 장학금 전달식도 함께 진행하며 훈훈함을 더했다. <헬스경향 손정은 기자 jeson@k-health.com>▶더 많은 건강뉴스 보러가기
 모바일 경향 [경향 뉴스진 | 경향신문 앱 | 모바일웹] | 공식 SNS 계정 [경향 트위터] [페이스북] [세상과 경향의 소통 커뮤니티]- ⓒ 경향신문(www.khan.co.kr), 무단전재 및 재배포 금지〈경향신문은 한국온라인신문협회(www.kona.or.kr)의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.〉",Naver_news
938,"동성제약, 제 18회 송음 의약학상 시상식 개최",2015-11-26 16:28,"동성제약은 지난 25일 서울 강남구 역삼동 르네상스 서울 호텔에서 제18회 송음 의약학상 시상식을 개최했다고 26일 밝혔다. 이날 시상식에서 박도현 교수와 폴 덕스버리 나잘레즈 대표이사가 제18회 송음 의약학상 수상의 영예를 안았다.이날 시상식은 동성제약의 비전영상 시청을 시작으로 동성제약 이양구 대표이사의 인사말과, 정승 전 식약처장, 필리핀 메트로마닐라 나보타스시 존 레이놀드 티앙코 시장의 축사와 축하공연 순으로 이어졌다. 이어 박정일 심사위원의 2015년 수상자 심사보고와 부문별 시상이 진행되었으며, 수상자들의 소감과 함께 이번 송음 의약학상을 수상하게 된 연구 결과에 대한 프리젠테이션이 각각 진행되었다.동성제약 이양구 대표이사는 인사말을 통해 수상자들을 격려하며 자리를 빛내 준 의약학계 관계자들에게 감사의 인사를 전했다. 이어 올해로 58주년을 맞이한 소감을 전하며 ""암으로 고통 받는 사람들에게 치료와 희망을 주는 의약품을 개발해야 한다던 송음 이선규 명예회장님의 유지를 이어 받아 동성제약은 암 정복에 대한 비전을 갖고 연구 및 투자를 이어나갈 계획이다""고 밝히며 동성제약의 향후 100년의 비전을 함께 제시하였다.올해로 18회째를 맞이한 송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상으로, 국내외 의약학자의 연구 의욕을 고취하고, 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 올해까지 국내외 총 41명이 송음 의약학상을 수상했다.이날 시상식은 국내외 의약학계 관계자들 300여명이 참석해 성황리에 진행되었으며, 송음 의약학상 시상 외에도 23년째 어린이재단을 통해 이어오고 있는 장학금 전달식도 함께 진행하며 훈훈함을 더했다. 헬스팀 이경호 기자 kjeans21@segye.com
ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보",Naver_news
939,"동성제약, 제 18회 송음 의약학상 수상자 발표",2015-11-23 09:41,"- 박도현 교수, 폴 덕스버리 대표이사 선정.- 시상식은 11월 25일 르네상스 서울 호텔에서 진행.[온라인부] 동성제약(대표이사 이양구)이 오는 11월 25일 진행되는 제18회 송음 의약학상에 박도현 교수(내국인), 폴 덕스버리 대표이사(외국인)가 각각 국내외 수상자로 선정했다. 박도현 교수는 현재 울산의대, 서울아산병원 소화기내과 교수로 재직 중이다. 주요 연구분야는 췌장내시경, 췌장염, 췌장암, 담관암 등이며 관련해 80편이상의 논문을 발표하였다. 특히 2015년 Endoscopy지에 발표된 논문 『Initial human experience of endoscopic ultrasound-guided photodynamic therapy with a novel photosensitizer and a flexible laser-light catheter』을 통해 악성 종양환자에서 초음파 내시경과 광과민제 포토론 사용에 대한 안전성과 실행가능성에 대한 예비 결과로, 광역학치료 약물 발전에 기여한 공로를 인정받아 제18회 송음 의약학상 내국인 수상자로 선정되었다.폴 덕스버리 대표이사는 영국 나잘레즈의 대표이사로 알레르기 유발물질에 대한 방어막을 형성하여 외부항원을 차단하는 기전을 제품화한 나잘스프레이를 개발하였다. 영국에서 나잘레즈 기업을 설립하여 사장 및 관리자 역할을 하고 있으며, 알레르기와 관련한 다수의 임상시험 및 23편 이상의 연구자료를 출판하였다.특히, 알레르기 비염 환자에 대한 새로운 치료법을 제시하여 제약 발전에 공여한 바가 크므로 이번 송음 의약학상을 수상하게 되었다. 송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상으로, 국내외 의약학자의 연구 의욕을 고취하고, 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 지난 17회까지 국내외 총 39명이 송음 의약학상을 수상했다. 한편, 제18회 송음 의약학상은 오는 11월 25일 오후6시 르네상스 서울 호텔에서 진행된다.LSinfo (online@edaily.co.kr)▶ 퀴즈로 배우는 경제 상식! 이데일리 '경제 퀴즈'＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
940,동성제약 송음 의약학상에 박도현 교수 등 수상,2015-11-23 18:05,"[아시아경제 지연진 기자]동성제약(대표이사 이양구)은 박도현 서울아산병원 소화기내과 교수와 영국 제약사 나잘레즈의 폴 덕스버리 대표이사를  18회 송음 의약학상 국내외 수상자로 선정했다고 23일 밝혔다. 18회 송음의약학상 수상자 박도현 서울아산병원 교수 박 교수는 서울아산병원 소화기내과 교수로 재직 중이며, 췌장내시경과 췌장염, 담관암 등과 관련한 80편 이상의 논문을 발표했다. 폴 덕스버리 송음의약학상 수상자폴 덕스버리 대표는 알레르기 유발물질에 대한 방어막을 형성해 외부항원을 차단하는 원리를 제품화해 나잘스프레이를 개발했고, 알레르기와 관련한 다수의 임상시험 및 23편 이상의 연구자료를 출판했다. 특히 알레르기 비염 환자에 대한 새로운 치료법을 제시해 제약 발전에 공여했다고 동성제약은 설명했다. 송음 의약학상은 동성제약의 창업자인 이선규 명예회장의 뜻에 따라 1998년부터 제정된 상이다. 지난 17회까지 국내외 총 39명이 송음 의약학상을 수상했다. 한편, 제18회 송음 의약학상은 오는 25일 오후6시 르네상스 서울 호텔에서 진행된다. 지연진 기자 gyj@asiae.co.kr▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'▶ 재미있는 동영상이 모두 모였다 ""펀캐스트""<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",Naver_news
941,"동성제약, 제 18회 송음 의약학상 수상자 발표",2015-11-23 16:07,"동성제약은 오는 25일 오후6시 르네상스 서울 호텔에서 진행되는 제18회 송음 의약학상에 박도현 교수(내국인), 폴 덕스버리 대표이사(외국인)가 각각 국내외 수상자로 선정했다고 23일 밝혔다.박도현 교수는 현재 울산의대, 서울아산병원 소화기내과 교수로 재직 중이다. 주요 연구분야는 췌장내시경, 췌장염, 췌장암, 담관암 등이며 관련해 80편이상의 논문을 발표하였다.특히 2015년 Endoscopy지에 발표된 논문 'Initial human experience of endoscopic ultrasound-guided photodynamic therapy with a novel photosensitizer and a flexible laser-light catheter'을 통해 악성 종양환자에서 초음파 내시경과 광과민제 포토론 사용에 대한 안전성과 실행가능성에 대한 예비 결과로, 광역학치료 약물 발전에 기여한 공로를 인정받아 제18회 송음 의약학상 내국인 수상자로 선정되었다.폴 덕스버리 대표이사는 영국 나잘레즈의 대표이사로 알레르기 유발물질에 대한 방어막을 형성하여 외부항원을 차단하는 기전을 제품화한 나잘스프레이를 개발하였다. 영국에서 나잘레즈 기업을 설립하여 사장 및 관리자 역할을 하고 있으며, 알레르기와 관련한 다수의 임상시험 및 23편 이상의 연구자료를 출판하였다.특히, 알레르기 비염 환자에 대한 새로운 치료법을 제시하여 제약 발전에 공여한 바가 크므로 이번 송음 의약학상을 수상하게 되었다.송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상으로, 국내외 의약학자의 연구 의욕을 고취하고, 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 지난 17회까지 국내외 총 39명이 송음 의약학상을 수상했다. 헬스팀 이경호 기자 kjeans21@segye.com
ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보",Naver_news
942,"동성제약, 췌장암 임상시험 승인",2015-12-01 16:09,"포토론, 담도암 등의 치료에도 효과적. 광역학 치료의 대중화 기대[온라인부] 동성제약(대표이사 이양구)은 작년 9월 식약처로부터 희귀의약품으로 지정 받았던 2세대 광과민제 ‘포토론(Photolon)’ 이 식약처로부터 췌장암 환자들을 대상으로 한 임상시험 승인을 득하였다고 밝혔다. 이 임상시험은 서울 아산병원 췌담도내과에서 시행되며, 포토론은 1세대 약물에 비하여 뛰어난 효과와 편리한 시술, 그리고 낮은 부작용으로 광역학치료의 대중화에 큰 기여를 할 것으로 기대되는 광과민제다. 현재 국내에서 사용되고 있는 1세대 광과민제의 경우, 광과민제 투여 후 48~72시간의 대기시간이 있고, 시술 후 최소 4주간의 차광기간을 가져야 하는 단점이 있다. 반면 동성제약이 도입하려는 2세대 광과민제 ‘포토론’의 경우 1세대 광과민제와 달리 투여 후 3시간의 대기시간과, 차광시간도 2일이면 충분하다. 또한 치료 깊이도 4mm정도였던 1세대에 비해 12~15mm로 깊어졌다는 장점이 있다.광역학치료는 PDT(Photodynamic Therapy)라고 부르며 포르피린 계(Phorphyrin)와 클로린 (Chlorin) 계통의 광과민성 물질이 정상 건강 세포보다 암세포에 선택적으로 축적되는 성질을 이용하는 새로운 암치료법이다. 광과민성 물질을 정맥주사한 후 암세포에 축척 되면 일정 시간 후 암세포에 내시경을 이용하여 630nm 혹은 663nm의 파장을 갖는 적색광(Red Light)를 조사하여 암세포만 선택적으로 파괴시키는 치료법이다.또한광역학치료는 피부암, 자궁경부암, 췌담도암, 대장암, 식도암, 설암, 두경부암 등 다양한 치료영역에서 그 효과에 대해 확인되고 있는 치료법이다. 기존의 수술적 절제로 인한 장기의 기능 소실을 최소화 할 수 있으며 다른 화학요법과 같이 사용하는 “동시 항암화학광역학 치료법”(concurrent chemo-photodynamic therapy)를 통해 항암 치료의 부작용을 최소화를 할 수 있기 때문에, 환자의 삶의 질 뿐만 아니라 항암치료의 치료율 향상에도 기여할 수 있다. 특히, 췌장암은 1년 사망률이 74%, 5년 사망률이 94%에 이르는 가장 예후가 나쁜 암이다. 그럼에도 불구하고 서울아산병원의 박도현교수팀은 세계최초로 초음파 유도하의 내시경적 광역학치료에 의한 췌장암 환자에 대한 임상을 세계적으로 권위 있는 학술지 Endoscopy에 소개하였다. 학술지 Endoscopy에 소개된 논문은 악성 종양환자에서 초음파 내시경과 광과민제 포토론 사용에 대한 안전성과 실행가능성에 대한 예비결과로, 박도현 교수는 위의 논문 발표로 광역학치료 약물 발전에 기여한 바를 높이 인정받아 제18회 송음 의약학상을 수상한 바 있다.LSinfo (online@edaily.co.kr)▶ 퀴즈로 배우는 경제 상식! 이데일리 '경제 퀴즈'＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",Naver_news
943,"동성제약, 희귀의약품 '포토론' 임상시험 승인",2015-12-01 17:10,"[아시아경제 권용민 기자] 동성제약이 지난해 식약처로부터 희귀의약품으로 지정 받았던 2세대 광과민제 '포토론(Photolon)'이 췌장암 환자들을 대상으로 한 임상시험 승인을 득했다고 1일 밝혔다. 임상시험은 서울 아산병원 췌담도내과에서 시행된다.포토론은 1세대 약물에 비해 뛰어난 효과와 편리한 시술, 그리고 낮은 부작용으로 광역학치료의 대중화에 큰 기여를 할 것으로 기대되는 광과민제다. 현재 국내에서 사용되고 있는 1세대 광과민제의 경우, 광과민제 투여 후 48~72시간의 대기시간이 있고, 시술 후 최소 4주간의 차광기간을 가져야 하는 단점이 있다. 반면 동성제약이 도입하려는 2세대 광과민제 ‘포토론’의 경우 1세대 광과민제와 달리 투여 후 3시간의 대기시간과, 차광시간도 2일이면 충분하다. 또 치료 깊이도 4mm정도였던 1세대에 비해 12~15mm로 깊어졌다는 장점이 있다.광역학치료는 'PDT(Photodynamic Therapy)'라고 부르며 포르피린 계(Phorphyrin)와 클로린 (Chlorin) 계통의 광과민성 물질이 정상 건강 세포보다 암세포에 선택적으로 축적되는 성질을 이용하는 새로운 암치료법이다. 광과민성 물질을 정맥주사한 후 암세포에 축척 되면 일정 시간 후 암세포에 내시경을 이용해 630nm 혹은 663nm의 파장을 갖는 적색광(Red Light)를 조사해 암세포만 선택적으로 파괴시킨다.이 치료는 피부암, 자궁경부암, 췌담도암, 대장암, 식도암, 설암, 두경부암 등 다양한 치료영역에서 그 효과에 대해 확인되고 있다. 기존의 수술적 절제로 인한 장기의 기능 소실을 최소화 할 수 있으며 다른 화학요법과 같이 사용하는 '동시 항암화학광역학 치료법'을 통해 항암 치료의 부작용을 최소화를 할 수 있다.권용민 기자 festym@asiae.co.kr▶ 주요 이슈의 재구성, 촌철살인 이미지 파일 '카드뉴스'▶ 재미있는 동영상이 모두 모였다 ""펀캐스트""<ⓒ세계를 보는 창 경제를 보는 눈, 아시아경제 무단전재 배포금지>",Naver_news
944,"동성제약, 2세대 광과민제 '포토론' 췌장암 임상시험 돌입",2015-12-01 19:57,"동성제약(대표 이양구)이 지난해 9월 희귀의약품으로 지정 받은 2세대 광과민제 '포토론(Photolon)'에 대해 식품의약품안전처로부터 췌장암 환자 대상 임상시험을 승인 받았다. 임상시험은 서울 아산병원 췌담도내과에서 진행된다.포토론은 1세대 약물에 비해 뛰어난 효과와 편리한 시술 및 낮은 부작용으로 광역학치료의 대중화에 큰 기여를 할 것으로 기대되는 광과민제다.현재 국내에서 사용되고 있는 1세대 광과민제의 경우, 광과민제 투여 후 48~72시간의 대기시간이 있고, 시술 후 최소 4주간의 차광기간을 가져야 하는 단점이 있다.반면 동성제약은 도입하려는 2세대 광과민제 '포토론'의 경우 1세대 광과민제와 달리 투여 후 3시간의 대기시간과 차광시간도 2일이면 충분하다고 설명했다. 또한 치료 깊이도 4mm정도였던 1세대에 비해 12~15mm로 깊어졌다는 장점이 있다는 것.광역학치료는 PDT(Photodynamic Therapy)라고 부르며 포르피린 계(Phorphyrin)와 클로린 (Chlorin) 계통의 광과민성 물질이 정상 건강 세포보다 암세포에 선택적으로 축적되는 성질을 이용하는 새로운 암치료법이다.광과민성 물질을 정맥주사한 후 암세포에 축척 되면 일정 시간 후 암세포에 내시경을 이용해 630nm 혹은 663nm의 파장을 갖는 적색광(Red Light)를 조사하여 암세포만 선택적으로 파괴시키는 치료법이다.또한 광역학치료는 피부암, 자궁경부암, 췌담도암, 대장암, 식도암, 설암, 두경부암 등 다양한 치료영역에서 그 효과에 대해 확인되고 있는 치료법이다.기존의 수술적 절제로 인한 장기의 기능 소실을 최소화 할 수 있으며 다른 화학요법과 같이 사용하는  '동시 항암화학광역학 치료법(concurrent chemo-photodynamic therapy)'를 통해 항암 치료의 부작용을 최소화를 할 수 있어 환자의 삶의 질 뿐만 아니라 항암치료의 치료율 향상에도 기여할 수 있다.한편 췌장암은 1년 사망률이 74%, 5년 사망률이 94%에 이르는 가장 예후가 나쁜 암이다. 서울아산병원의 박도현 교수팀은 세계 최초로 초음파 유도하의 내시경적 광역학치료에 의한 췌장암 환자에 대한 임상을 세계적으로 권위 있는 학술지 Endoscopy에 소개했다.학술지 Endoscopy에 소개된 논문은 악성 종양환자에서 초음파 내시경과 광과민제 포토론 사용에 대한 안전성과 실행가능성에 대한 예비결과로 박도현 교수는 논문 발표로 광역학치료 약물 발전에 기여한 바를 높이 인정받아 제18회 송음 의약학상을 수상한 바 있다.★ 화끈한 토픽·쏠쏠한 정보 조세일보 페이스북 초대합니다.이승호(kooaebo@joseilbo.com)저작권자 ⓒ 조세일보(http://www.joseilbo.com). 무단전재 및 재배포 금지",Naver_news
945,"동성제약, 제 18회 송음 의약학상 시상식 개최",2015-11-27 09:07,"동성제약(대표이사 이양구)이 25일 서울 강남구 역삼동 르네상스 서울 호텔에서 제18회 송음 의약학상 시상식을 개최했다. 이날 시상식에서 박도현 교수와 폴 덕스버리 나잘레즈 대표이사가 제18회 송음 의약학상 수상의 영예를 안았다. 올해로 18회째를 맞이한 송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상으로, 국내외 의약학자의 연구 의욕을 고취하고, 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 올해까지 국내외 총 41명이 송음 의약학상을 수상했다. 이날 시상식은 국내외 의약학계 관계자들 300여명이 참석하며 성황리에 진행되었으며, 송음 의약학상 시상 외에도 23년째 어린이재단을 통해 이어오고 있는 장학금 전달식도 함께 진행하며 훈훈함을 더했다.?황온중 기자
ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보",Naver_news
946,[포토] 동성제약 '제18회 송음의약학상' 시상식,2015-11-26 09:39,"동성제약(대표이사 이양구)이 지난 25일 르네상스 서울호텔에서 '제18회 송음의약학상' 시상식을 개최했다. '송음의약학상'은 1998년 동성제약 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정해 수상하는 상이다. 올해 수상자는 박도현(서울아산병원 소화기내과) 교수와 폴 덕스버리(영국 나잘레스社) 대표다. 박 교수는 췌장내시경, 췌장염, 췌장암, 담관암 등과 관련해 80여편의 논문을 발표했다. 이와 함께 올해 Endoscopy지에 발표된 논문 'Initial Human Experience of Endoscopic Ultrasound-Guided Photodynamic Therapy with a Novel Photosensitizer and a Flexible Laser-Light Catheter'을 통해 악성 종양환자에서 초음파 내시경과 광과민제 포토론 사용에 대한 안전성과 실행가능성을 규명해 광역학치료 약물발전에 기여한 공로를 인정받았다. 또한 폴 덕스버리 대표는 알레르기 유발물질에 대한 방어막을 형성해 외부항원을 차단하는 기전을 제품화한 나잘스프레이를 개발했다. 알레르기 관련 다수의 임상시험 및 23편 이상의 연구자료를 출판했으며, 특히 알레르기 비염 환자에 대한 새로운 치료법을 제시해 제약 발전에 기여한 바가 크다.      ▲ 제18회 송음의약학상 시상식 축하공연        ▲ 역대 송음의약학상 수상자들        ▲ 박도현(오른쪽) 교수가 제18회 송음의약학상 수상자로 선정됐다.        ▲ 폴 덕스버리(오른쪽) 대표가 제18회 송음의약학상 수상자로 선정됐다.  ★ 화끈한 토픽·쏠쏠한 정보 조세일보 페이스북 초대합니다.이승호(kooaebo@joseilbo.com)저작권자 ⓒ 조세일보(http://www.joseilbo.com). 무단전재 및 재배포 금지",Naver_news
947,동성제약 ‘제18회 송음의약학상시상식’ 개최,2015-11-26 11:28,"동성제약이 25일 개최한 ‘제18회 송음의약학상시상식’에서 박도현 교수와 폴 덕스버리 나잘레즈 대표이사가 수상의 영예를 안았다.이날 시상식은 동성제약의 비전영상 시청을 시작으로 동성제약 이양구 대표이사의 인사말과 정승 전 식약처장, 필리핀 메트로마닐라 나보타스시 존 레이놀드 티앙코 시장의 축사와 축하공연 순으로 이어졌다. 이어 박정일 심사위원의 2015년 수상자 심사보고와 부문별 시상이 진행됐으며 수상자들의 소감과 함께 이번 송음 의약학상을 수상하게 된 연구 결과에 대한 프리젠테이션이 각각 진행됐다.동성제약 이양구 대표이사는 인사말을 통해 수상자들을 격려하며 자리를 빛내 준 의약학계 관계자들에게 감사의 인사를 전했다. 이어 올해로 58주년을 맞이한 소감을 전하며 “암으로 고통 받는 사람들에게 치료와 희망을 주는 의약품을 개발해야 한다던 송음 이선규 명예회장님의 유지를 이어 받아 동성제약은 암 정복에 대한 비전을 갖고 연구 및 투자를 이어나갈 계획이다”고 밝히며 동성제약의 향후 100년의 비전을 함께 제시하였다.올해로 18회째를 맞이한 송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상이다. 국내외 의약학자의 연구 의욕을 고취하고 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 올해까지 국내외 총 41명이 송음 의약학상을 수상했다.이날 시상식은 국내외 의약학계 관계자들 300여명이 참석하며 성황리에 진행되었으며, 송음 의약학상 시상 외에도 23년째 어린이재단을 통해 이어오고 있는 장학금 전달식도 함께 진행하며 훈훈함을 더했다. <헬스경향 손정은 기자 jeson@k-health.com>▶더 많은 건강뉴스 보러가기
 모바일 경향 [경향 뉴스진 | 경향신문 앱 | 모바일웹] | 공식 SNS 계정 [경향 트위터] [페이스북] [세상과 경향의 소통 커뮤니티]- ⓒ 경향신문(www.khan.co.kr), 무단전재 및 재배포 금지〈경향신문은 한국온라인신문협회(www.kona.or.kr)의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.〉",Naver_news
948,"동성제약, 제 18회 송음 의약학상 시상식 개최",2015-11-26 16:28,"동성제약은 지난 25일 서울 강남구 역삼동 르네상스 서울 호텔에서 제18회 송음 의약학상 시상식을 개최했다고 26일 밝혔다. 이날 시상식에서 박도현 교수와 폴 덕스버리 나잘레즈 대표이사가 제18회 송음 의약학상 수상의 영예를 안았다.이날 시상식은 동성제약의 비전영상 시청을 시작으로 동성제약 이양구 대표이사의 인사말과, 정승 전 식약처장, 필리핀 메트로마닐라 나보타스시 존 레이놀드 티앙코 시장의 축사와 축하공연 순으로 이어졌다. 이어 박정일 심사위원의 2015년 수상자 심사보고와 부문별 시상이 진행되었으며, 수상자들의 소감과 함께 이번 송음 의약학상을 수상하게 된 연구 결과에 대한 프리젠테이션이 각각 진행되었다.동성제약 이양구 대표이사는 인사말을 통해 수상자들을 격려하며 자리를 빛내 준 의약학계 관계자들에게 감사의 인사를 전했다. 이어 올해로 58주년을 맞이한 소감을 전하며 ""암으로 고통 받는 사람들에게 치료와 희망을 주는 의약품을 개발해야 한다던 송음 이선규 명예회장님의 유지를 이어 받아 동성제약은 암 정복에 대한 비전을 갖고 연구 및 투자를 이어나갈 계획이다""고 밝히며 동성제약의 향후 100년의 비전을 함께 제시하였다.올해로 18회째를 맞이한 송음 의약학상은 1998년 동성제약의 창업자인 이선규 명예회장의 약업을 통한 기업이윤을 사회에 환원시키고자 매년 의약학발전에 공을 세운 연구자들을 선정하여 수상하는 상으로, 국내외 의약학자의 연구 의욕을 고취하고, 우리나라 의약학발전을 선도하여 궁극적으로 국민의 건강한 생활에 기여하는데 그 제정 의의를 두고 있다. 올해까지 국내외 총 41명이 송음 의약학상을 수상했다.이날 시상식은 국내외 의약학계 관계자들 300여명이 참석해 성황리에 진행되었으며, 송음 의약학상 시상 외에도 23년째 어린이재단을 통해 이어오고 있는 장학금 전달식도 함께 진행하며 훈훈함을 더했다. 헬스팀 이경호 기자 kjeans21@segye.com
ⓒ 세상을 보는 눈, 글로벌 미디어 세계일보",Naver_news
