,title,date,context
58,"[특징주]OCI·부광약품, 제약·바이오사업 제휴에 강세",2018-05-31 09:43,"【서울=뉴시스】이국현 기자 = 31일 OCI(010060)와 부광약품(003000)이 제약·바이오 사업 제휴 소식에 강세를 보이고 있다. 이날 오전 9시35분 현재 OCI는 전날(13만1000원)보다 2500원(1.91%) 오른 13만3500원에 거래되고 있다. OCI는 바이오 분야 진출 소식에 전날 6.43% 하락했으나 이날 상승 전환했다. 부광약품 역시 전날(2만9150원)보다 450원(1.54%) 오른 2만9600원에 거래 중이다. 부광약품은 전날 2.28% 오른데 이어 이틀째 상승세다. 앞서 OCI는 부광약품 전략적 제휴를 맺고, 제약·바이오 부문에서 양사가 50대 50으로 참여한 합작투자사업(JV)을 하기로 의결했다. 이를 위해 오는 7월 중 합작법인을 설립하고 공동으로 신약 후보물질 발굴과 신약개발, 유망벤처 지분 투자 등 다양한 프로젝트를 수행하며 매년 100억원 이상 공동 투자할 계획이다.이번 사업 제휴로 부광약품은 신약개발 싱크탱크를 확대해 미래 고부가가치 파이프라인 확보에 탄력을 기해 글로벌 제약회사로 발돋움하는 초석이 될 것으로 기대하고 있다. OCI는 새로운 미래 성장분야로 제약·바이오를 선정하고, 개발부터 생산까지 전 과정에서 풍부한 경험을 보유한 전문회사와의 협업을 통해 제약·바이오 시장에 진출한다는 데 의의를 부여했다.lgh@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
59,"[특징주]부광약품·OCI, 신약개발 협업 소식에 동반 상승",2018-05-31 09:34,"[이데일리 이광수 기자] OCI(010060)와 부광약품(003000)이 손잡고 신약개발에 나선다는 소식에 주가가 동반 상승세다. 31일 오전 9시 30분 OCI는 전 거래일 보다 2500원(1.91%)오른 13만 3500원에, 부광약품은 전 거래일 보다 550원(1.89%)오른 2만 9700원에 각각 거래되고 있다. 전날 부광약품과 OCI는 각각 이사회를 통해 제약·바이오 부문에서 양사가 50대 50으로 참여하는 합작투자사업(JV)을 하기로 의결했다고 발표했다.  양사는 오는 7월 중 합작법인을 설립하고 매년 100억원 규모 이상을 공동으로 투자하기로 했다.이광수 (gs88@edaily.co.kr)최신 웹툰이 매일 공짜... 꿀잼 '웹툰' [감상하기▶]6·13 지방선거, '선거판 한 눈에 보기' [바로가기▶]20대의 힐링을 위한 놀이터 '스냅타임' [놀러가기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
60,"[이데일리N] OCI, 부광약품과 손잡고 신약 개발 나서…합작사 설립 外",2018-05-31 12:59,"[이데일리N]1. 산업생산 1.5％ 증가…소비·설비투자 동반하락2. 문재인 대통령, 국가재정전략회의 개최…예산 운용 논의3. 땅값 10년 만에 최대 상승…보유세 인상 예고4. 기업 경기전망 다시 ‘부정적’ 후퇴…“유가상승 영향” 5. 오늘 삼상바이오로직스 3차 감리위…최종 결론 도출 주목6. OCI, 부광약품과 손잡고 신약 개발 나서…합작사 설립7. 진에어 등 35개사 주식 6월 의무보호예수 해제<간추린 소식>-국민연금, 국내증시 비중 축소…신규자금 안 넣는다- 제약업계, 리베이트 꼬리표 뗀다…반부패시스템 도입- LG폰 해외전략 변경…맞춤형 제품, 미국·유럽 우선 출시- “뭉쳐야 뜬다” 식품업계 이색 ‘콜라보’ 열풍강상원 (won3191@edaily.co.kr)최신 웹툰이 매일 공짜... 꿀잼 '웹툰' [감상하기▶]6·13 지방선거, '선거판 한 눈에 보기' [바로가기▶]20대의 힐링을 위한 놀이터 '스냅타임' [놀러가기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
61,"[한경로보뉴스] '부광약품' 5% 이상 상승, 2018.1Q, 매출액 352억(+4.0%), 영업이익 16억(-43.5%)",2018-05-31 09:08,"부광약품이 장 초반 부터 전일 대비 +5%이상 상승하고 있다. 31일 오전 09시 03분 부광약품은 전 거래일보다 6.17% 오른 30,950원에 거래되고 있다. 주가의 흐름을 살펴보면 30,500원으로 개장해서 장중 한때 30,250원(+3.77%)까지 살짝 밀린 후 상승 반전해서 31,000원(+6.35%)까지 올랐었는데, 현재는 30,950원(+6.17%)에서 머물고 있다.◆ 최근 분기 실적- 2018.1Q, 매출액 352억(+4.0%), 영업이익 16억(-43.5%)부광약품의 2018년 1사분기 매출액은 352억으로 전년동기 대비 4.04% 상승했고, 영업이익은 16억으로 전년동기 대비 -43.5% 감소했다. 이 기업은 이번 분기를 포함해서 최근 4분기 연속 영업이익, 당기순이익 흑자를 기록하고 있다.이번 분기의 매출액은 지난 3년 평균 분기 매출액을 98% 상회하는 수준이고, 영업이익은 지난 3년 평균 분기 영업이익을 49% 상회하는 수준이다.이 회사의 매출액 증가율과 영업이익 증가율은 각각 코스피 상위 44%, 하위 31%에 랭킹되고 있다.[표]부광약품 분기실적한경로보뉴스이 기사는 한국경제신문과 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.  - 기사오류문의 02-3277-9940[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
62,OCI-부광약품 합작... '제약·바이오' 시장 진출,2018-05-30 16:36,"5:5 비율로 합작투자사업 하기로 합의…매년 100억 투자신약 후보물질 발굴, 신약개발 등 나설 것? News1(서울=뉴스1) 박동해 기자 = 화학·에너지 전문기업인 OCI가 부광약품과 전략적 제휴를 맺고 제약·바이오 산업에 진출한다.OCI와 부광약품은 각각 이사회를 열어 양사가 제약·바이오 부문에서 5:5 비율로 참여한 합작투자사업을 하기로 의결했다고 30일 밝혔다. 이번 사업을 위해 양사는 7월 중 합작법인을 설립하고 매년 100억원 이상을 공통 투자해 신약 후보물질 발굴과 신약개발, 유망벤처 지분 투자 등 다양한 프로젝트를 수행할 계획이다.OCI는 ""이번 사업제휴는 새로운 미래 성장 분야로 제약·바이오를 선정하고 개발부터 생산까지 전 과정에서 풍부한 경험을 보유한 전문회사와 협업을 통해 시장에 진출한다는 데 의미가 있다""고 밝혔다.부광약품의 경우 이번 합작사업이 자사의 신약 개발 싱크탱크를 확대해 글로벌 제약회사로 발돋움하는 초석이 될 것을 기대하고 있다.세계에서 4번째로 만성B형 간염치료제를 개발한 부광약품은 해외 바이오 벤처 스타트업 발굴, 공동개발, 라이선스 인 등의 방법으로 비용 효율적인 개발 전략을 추진하고 있다.이우현 OCI 사장은 ""OCI가 높은 부가가치의 미래 성장 동력산업으로 주목받는 제약·바이오 산업에 부광약품과 함께 진출하게 되어 뜻깊다""라며 ""부광약품의 오랜 전통과 경험, 오픈 이노베이션 역량이 제조업 기반인 OCI의 케미칼 역량과 결합돼 앞으로 강력한 시너지를 낼 것으로 기대한다""고 밝혔다. 유희원 부광약품 사장도 ""케미칼과 태양광 분야에서 세계적 선도 기업인 OCI와 함께 신약개발을 위한 합작회사를 설립하게 되어 기쁘다""라며 ""제조 분야에서 세계적 경쟁력을 갖춘 OCI와 함께 화학과 제약의 강점을 바탕으로 사업 다각화를 통해 신약개발 사업을 더욱 강화해 나가겠다""고 말했다.한편 OCI는 이날 양사 간의 제휴를 공고히 하기 위해 부광약품 주식 151만786주(지분율 3.09%)를 시간 외 대량매매로 매입하는 계약을 체결했다. potgus@news1.kr▶ [뉴스1] 채널설정하기 ▶ 제보하기▶ ‘6·13지방선거’ 뉴스보기[? 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
63,"부광약품-OCI 맞손 , 신약 개발 JV 설립",2018-05-30 16:39,"7월 JV 설립, 신약 개발 및 유망벤처 지분 투자 계획매년 100억원 이상 투자 약속해[서울경제] 제약사 부광약품(003000)과 화학·에너지 전문기업 OCI가 손잡고 제약·바이오 신약 개발을 위한 합작회사(JV) 설립에 나선다. 부광약품과 OCI는 30일 각각 이사회를 열어 제약·바이오 부문에서 양사가 50대 50으로 참여한 합작투자회사 사업을 하기로 의결했다고 밝혔다. 양사는 오는 7월 중 JV를 설립하고, 신약 후보 물질 발굴과 신약 개발, 유망벤처 지분 투자 등 제약·바이오 분야의 다양한 프로젝트를 수행해 나가기로 했다.  올해 우선 100억원 규모의 투자금을 조성하기로 했고 매년 비슷한 규모의 투자를 진행할 방침이다. 이번 합자법인 설립을 계기로 부광약품은 신약 개발 싱크탱크를 확대, 미래 고부가가치 파이프라인 확보에 전력을 다하겠다는 입장이다. 이번 협약을 계기로 제약·바이오 시장 첫 진출을 알린 OCI는 앞으로 제약·바이오를 미래 성장동력으로 육성해갈 입장을 밝혔다. 이우현 OCI 사장은 “미래 성장 동력으로 각광받는 제약·바이오 산업에 부광약품과 함께 진출하게 돼 뜻깊다”며 “부광약품의 제약산업에서의 역량과 노하우가 OCI의 제조업·케미칼 역량과 결합해 강력한 시너지를 낼 것으로 기대한다”고 밝혔다. 유희원 부광약품 사장 역시 “제조 분야에서 글로벌 경쟁력을 갖춘 OCI와 함께 화학과 제약, 바이오 분야에서 신약개발 사업을 더욱 강화해가겠다”고 말했다. 한편 이날 OCI는 이번 협력을 단단하게 하기 위한 목적으로 부광약품의 자사주 151만 여주를 시간외 대량매매로 매입하는 계약을 체결했다./김경미기자 kmkim@sedaily.com[서울경제 바로가기]6·13 지방선거, 판세 및 관전포인트는? [바로가기▶]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
64,"부광약품, OCI와 합작투자법인 설립…매년 100억원 공동투자",2018-05-30 16:41,"OCI, 부광약품 자사주 151만여주 대량매매【서울=뉴시스】류난영 기자 = 제약?바이오 분야의 오픈 이노베이션 강자인 부광약품과 화학?에너지 전문 기업 OCI가 전략적 제휴를 맺고, 제약?바이오 산업에서 새로운 성장기회를 모색한다.부광약품과 OCI는 각각 이사회를 열고 제약?바이오 부문에서 양사가 50대 50으로 참여한 합작투자사업(JV)을 하기로 의결했다고 30일 밝혔다. 이 사업을 위해 양사는 오는 7월 중 합작법인을 설립하고 공동으로 신약 후보물질 발굴과 신약개발, 유망벤처 지분 투자 등 다양한 프로젝트를 수행하며 매년 100억원 이상 공동 투자할 계획이다.이번 사업 제휴로 부광약품은 신약개발 싱크탱크를 확대해 미래 고부가가치 파이프라인 확보에 탄력을 기해 글로벌 제약회사로 발돋움하는 초석이 될 것으로 기대하고 있다. OCI는 새로운 미래 성장분야로 제약?바이오를 선정하고, 개발부터 생산까지 전 과정에서 풍부한 경험을 보유한 전문회사와의 협업을 통해 제약?바이오 시장에 진출한다는 데 의의를 부여했다. 태양광발전의 핵심소재인 폴리실리콘 분야에서 세계 2위인 OCI는 2008년 국내 최초로 폴리실리콘 개발에 성공했다. 반도체급 수준의 11N 이상 초고순도 제품을 생산할 수 있는 고순도 정밀 생산 기술력과 경험을 갖췄다. 또 농약사업(1976~)과 시약사업(1972~)을 영위해오며 화학 기반의 유관 사업 경험을 축적해왔다.   이우현 OCI 사장은 ""OCI가 높은 부가가치의 미래 성장 동력산업으로 각광받는 제약?바이오 산업에 부광약품과 함께 진출하게 되어 뜻 깊다""며 ""부광약품의 오랜 전통과 경험, 오픈 이노베이션 역량이 제조업 기반인 OCI의 케미칼 역량과 결합되어 앞으로 강력한 시너지를 낼 것으로 기대한다""고 말했다. 세계 4번째로 만성B형 간염치료제인 레보비르(클레부딘)를 개발하고 줄기세포 전문 바이오벤처인 안트로젠을 관계사로 두고 있는 부광약품은 현재 글로벌 제2상 임상 중인 새로운 기전의 당뇨병 치료제 'MLR-1023' 및 파킨슨병 운동장애치료제 'JM-010'을 보유하고 있다. 이 외에도 해외 바이오 벤처 스타트업 발굴, 공동개발, 라이선스 인 등의 방법으로 비용효율적인 개발 전략을 추진하고 있다.유희원 부광약품 사장은 ""케미칼 및 태양광 글로벌 리딩 기업인 OCI와 함께 신약개발을 위한 JV를 설립하게 돼 기쁘다""며 ""제조분야에서 세계적 경쟁력을 갖춘 OCI와 함께 화학과 제약의 강점을 바탕으로 사업다각화를 통해 신약개발 사업을 더욱 강화해 나가겠다""고 말했다. 한편 OCI는 이번 제휴를 공고히 하기 위해 30일 부광약품의 자사주 151만786(발행주식의 3.09%)주를 시간외 대량매매로 매입하는 계약을 체결했다.you@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
65,"부광약품-OCI, 제약?바이오 사업에 50대 50 합작투자",2018-05-30 18:15,"부광약품이 화학·에너지 전문 기업 OCI와 전략적 제휴를 맺고, 제약·바이오 산업에서 새로운 성장기회를 모색한다.  부광약품과 OCI는 30일 각각 이사회를 열어 제약·바이오 부문에서 양사가 50대 50으로 참여한 합작투자사업(JV)을 하기로 의결했다.  양사는 오는 7월 중 합작법인을 설립하고 공동으로 신약 후보물질 발굴과 신약개발, 유망벤처 지분 투자 등 다양한 프로젝트를 수행해 나가며 매년 100억원 이상 공동 투자할 계획이다.  이번 사업 제휴는 부광약품의 신약개발 싱크 탱크를 확대해 미래 고부가가치 파이프라인 확보에 탄력을 기함으로써 글로벌 제약회사로 발돋움하는 초석이 될 것으로 기대된다.  또 OCI는 새로운 미래 성장분야로 제약·바이오를 선정하고, 개발부터 생산까지 전 과정에서 풍부한 경험을 보유한 전문회사와의 협업을 통해 제약·바이오 시장에 진출한다는 데 의미가 있다.  태양광발전의 핵심소재인 폴리실리콘 분야에서 세계 2위인 OCI는 2008년 국내 최초로 폴리실리콘 개발에 성공했고, 반도체급 수준의 11N 이상 초고순도 제품을 생산할 수 있는 고순도 정밀 생산 기술력과 경험을 갖췄다. 또 농약사업과 시약사업을 영위해오며 화학 기반의 유관 사업 경험을 축적해왔다.  이우현 OCI 사장은 ""OCI가 높은 부가가치의 미래 성장 동력산업으로 각광받는 제약·바이오 산업에 부광약품과 함께 진출하게 되어 뜻 깊다""며 ""부광약품의 오랜 전통과 경험, 오픈 이노베이션 역량이 제조업 기반인 OCI의 케미칼 역량과 결합되어 앞으로 강력한 시너지를 낼 것으로 기대한다""라고 밝혔다.  세계 4번째로 만성B형 간염치료제인 레보비르(클레부딘)를 개발하고, 줄기세포 전문 바이오벤처인 안트로젠을 관계사로 두고 있는 부광약품은 현재 글로벌 제2상 임상 중인 새로운 기전의 당뇨병 치료제 'MLR-1023' 및 파킨슨병 운동장애치료제 'JM-010을 보유하고 있으며, 이 외에도 해외 바이오 벤처 스타트업 발굴, 공동개발, 라이선스 인 등의 방법으로 비용효율적인 개발 전략을 추진하고 있다.  유희원 부광약품 사장은 ""케미칼 및 태양광 글로벌 리딩 기업인 OCI와 함께 신약개발을 위한 JV를 설립하게 됐다"" 며 ""제조분야에서 세계적 경쟁력을 갖춘 OCI와 함께 화학과 제약의 강점을 바탕으로 사업다각화를 통해 신약개발 사업을 더욱 강화하겠다""고 밝혔다.  한편, OCI는 이번 제휴를 위해 부광약품의 자사주 151만786주(발행주식의 3.09%)를 시간외 대량매매로 매입하는 계약을 30일 체결했다.  pompom@fnnews.com 정명진 기자 ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
66,"매년 100억 투입…부광약품, OCI와 신약개발 '맞손'",2018-05-30 18:14,"비용효율적 개발전략 주효독자적 투자 한계…OCI 협력으로 투자 확대[이데일리 강경훈 기자] 부광약품(003000)이 화학에너지 전문 OCI(010060)와 전략적 제휴를 맺었다.양사는 30일 각각 이사회를 열어 제약·바이오 부문에서 두 회사가 50대 50 비율로 합작투자사업(JV)을 진행하기로 결정했다.이를 위해 양사는 오는 7월 중 합작법인을 설립하고, 신약 후보물질 발굴과 신약개발, 유망벤처 지분 투자 등 다양한 프로젝트를 수행해 나가며 매년 100억원 이상 공동 투자한다.부광약품은 신약개발 싱크탱크를 확대해 미래 고부가가치 파이프라인 확보에 탄력을 가해 글로벌 제약회사로 발돋움하는 초석이 될 것으로 기대한다고 밝혔다.부광약품은 세계 4번째로 만성B형 간염치료제 ‘레보비르’를 개발하고, 줄기세포 전문 바이오벤처인 안트로젠을 관계사로 두고 있다. 부광약품이 개발 중인 새로운 기전의 당뇨병치료제 ‘MLR-1023’은 글로벌 임상2상이, 파킨슨병 운동장애치료제 ‘JM-010’은 임상2상 전기를 마치고 후기를 준비 중이다.부광약품이 진행한 해외 바이오벤처 스타트업 발굴, 공동개발, 라이선스 인 등의 방법은 적은 비용으로 나름대로 효과적인 결과를 내고 있다고 업계는 평가하고 있다. 유희원 부광약품 사장은 “케미칼 및 태양광 글로벌 리딩 기업인 OCI와 함께 신약개발을 위한 JV를 설립하게 되어 기쁘다”며 “제조분야에서 세계적 경쟁력을 갖춘 OCI와 함께 화학과 제약의 강점을 바탕으로 사업다각화를 통해 신약개발 사업을 더욱 강화해 나가겠다”고 밝혔다. 부광약품 관계자는 “부광약품의 개발 전략이 나름대로 성과를 내고는 있지만 자체적으로 투자하기에는 자금 여력 상 한계가 있었다”며 “OCI와의 협력을 통해 그동안 진행할 수 없었던 다양한 프로젝트를 진행하게 될 것”이라고 덧붙였다.한편 OCI는 이번 제휴를 공고히 하기 위해 부광약품 자사주 151만786주(발행주식의 3.09%)를 시간외 대량매매로 매입하는 계약을 30일 체결했다.강경훈 (kwkang@edaily.co.kr)최신 웹툰이 매일 공짜... 꿀잼 '웹툰' [감상하기▶]6·13 지방선거, '선거판 한 눈에 보기' [바로가기▶]20대의 힐링을 위한 놀이터 '스냅타임' [놀러가기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
67,"OCI, 부광약품과 손잡고 제약·바이오 사업 진출",2018-05-30 16:24,"화학·에너지 전문기업 OCI가 부광약품과 손을 잡고 제약·바이오 사업에 진출한다.  OCI는 부광약품과 50대 50 지분 비율로 참여한 제약·바이오 부문 합작투자사업(JV)을 추진하기로 양사 이사회에서 의결했다고 30일 밝혔다.  두 기업은 합작사업을 위해 오는 7월 중 합작법인을 설립할 예정이다. 이후 공동으로 신약 후보물질 발굴과 신약개발, 유망벤처 지분 투자 등 다양한 프로젝트를 수행해 나가며 매년 100억원 이상 공동 투자할 계획이다.  이번 사업 제휴에 대해 OCI측은 새로운 미래 성장분야로 선정한 제약·바이오 부문에서 개발부터 생산까지 전 과정의 풍부한 경험을 보유한 전문회사와 협업을 통해 시장에 진출한다는 데 의미가 있다고 설명했다.  부광약품의 경우 이번 합작사업을 통해 신약개발 역량과 고부가가치 생산능력을 확보해 글로벌 제약회사로 도약하는 초석을 마련할 것으로 기대하고 있다. 부광약품은 세계 4번째로 만성B형 간염치료제인 레보비르(클레부딘)를 개발하고, 줄기세포 전문 바이오벤처인 안트로젠을 관계사로 두고 있다.  태양광발전의 핵심소재인 폴리실리콘 분야에서 세계 2위 규모의 생산능력을 갖추고 있는 OCI는 지난 1970년대 농약사업과 시약사업에 진출한 이후 화학 기반의 유관 사업 경험을 축적해왔다.  이우현 OCI 사장은 ""부광약품의 오랜 전통과 경험, 연구개발 역량이 제조업 기반인 OCI의 케미칼 역량과 결합돼 앞으로 강력한 시너지를 낼 것으로 기대한다""고 말했다.  한편, OCI는 이번 제휴와 함께 양사 관계를 공고히하기 위해 부광약품의 자사주 151만786 (발행주식의 3.09%)주를 시간외 대량매매로 매입하는 계약도 체결했다.   gmin@fnnews.com 조지민 기자   ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
68,"OCI, 부광약품과 7월 중 합작법인 설립…제약·바이오 진출",2018-05-30 16:45,"OCI(화학 기업) [연합뉴스TV 제공]""신약 발굴 등 프로젝트에 매년 100억원 이상 공동투자""(서울=연합뉴스) 배영경 기자 = 화학·에너지 전문기업 OCI가 신성장 기회를 모색하기 위해 제약회사인 부광약품과 손을 잡는다.  OCI는 30일 보도자료를 통해 이날 두 회사가 각각 이사회를 열고 제약·바이오 부문에서 지분 비율 50:50인 합작투자사업(JV)을 하기로 의결했다고 밝혔다.    이 사업을 위해 두 회사는 오는 7월 중 합작법인을 세우고, 신약 후보물질 발굴·신약개발·유망 벤처 지분투자 등 다양한 미래 프로젝트를 수행하며 매년 100억원 이상 공동투자할 계획이라고 밝혔다.  OCI는 보도자료에서 ""새로운 미래 성장분야로 제약·바이오를 선정했다""고 밝혔다. 이 부문에서 개발부터 생산까지 전 과정에 대한 경험이 있는 부광약품과 손을 잡고 제약·바이오 시장에 진출하겠다는 계획이다.  OCI는 이날 양사 제휴를 공고히 하는 차원에서 부광약품의 자사주 151만786주 (발행주식의 3.09%)를 약 428억5천만원에 시간 외 대량매매로 매입하는 계약을 하기도 했다.        이우현 OCI 사장은 ""OCI가 높은 부가가치의 미래성장 동력산업으로 각광받는 제약·바이오 산업에 부광약품과 함께 진출하게 돼 뜻깊다""고 밝혔다.     유희원 부광약품 사장은 ""케미컬 및 태양광 글로벌 선두 기업인 OCI와 함께 신약개발을 위한 JV를 설립하게 돼 기쁘다""고 말했다. ykbae@yna.co.kr▶기사제보 및 문의▶내 생활에 흥이나는 최신 트렌드??▶사진구매 문의"
69,"OCI, 부광약품 손잡고 제약.바이오 진출",2018-05-30 17:27,"합작법인에 年 100억 투자   화학.에너지 전문기업 OCI가 부광약품과 손을 잡고 제약.바이오 사업에 진출한다.OCI는 부광약품과 50대 50 지분 비율로 참여한 제약.바이오 부문 합작투자사업(JV)을 추진하기로 양사 이사회에서 의결했다고 30일 밝혔다.두 기업은 합작사업을 위해 오는 7월 중 합작법인을 설립할 예정이다. 이후 공동으로 신약 후보물질 발굴과 신약개발, 유망벤처 지분 투자 등 다양한 프로젝트를 수행해 나가며 매년 100억원 이상 공동 투자할 계획이다.이번 사업 제휴에 대해 OCI측은 새로운 미래 성장분야로 선정한 제약.바이오 부문에서 개발부터 생산까지 전 과정의 풍부한 경험을 보유한 전문회사와 협업을 통해 시장에 진출한다는 데 의미가 있다고 설명했다.부광약품의 경우 이번 합작사업을 통해 신약개발 역량과 고부가가치 생산능력을 확보해 글로벌 제약회사로 도약하는 초석을 마련할 것으로 기대하고 있다. 부광약품은 세계 4번째로 만성B형 간염치료제인 레보비르(클레부딘)를 개발하고, 줄기세포 전문 바이오벤처인 안트로젠을 관계사로 두고 있다.gmin@fnnews.com 조지민 기자     ▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
70,"[마켓인사이트]OCI, 부광약품 김상훈 사장 백기사되나",2018-05-30 17:25,"≪이 기사는 05월30일(16:52) 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다≫부광약품이 보유한 자기주식 주식 전량(151만786주)을 OCI에 매각하기로 했다. 김상훈 사장의 경영권을 강화하는 백기사(우호주주) 역할을 할 것으로 풀이된다.  부광약품은 OCI에 자사주 151만786주(지분 3.1%)을 시간외 대량매매(블록딜)로 428억원에 처분한다고 31일 공시했다. 주당 매각가격은 2만8364원이다. 이 회사는 ""투자재원 확보를 위한 매각""이라고 설명했다.  일각에서는 OCI가 백기사 역할을 할 것이라는 분석도 내놓고 있다.  이 회사 창업주인 김동연 회장(9.59%)과 장남인 김상훈 사장(8.25%)을 비롯한 특수관계자 지분은 26.30% 머무른다. 김 회장 일가는 올해 정기 주주총회에서 소액주주와 표대결을 하기도 했다. 김 회장과 함께 회사를 세운 고(故) 김성률 명예회장의 차남이자 부광약품 지분 5.6%를 보유한 김기환 씨는 올해 3월 부광약품 주총에서 회사가 상정한 정관 변경 등 5개의 안건에 반대하며 맞섰다. 주총에서 상정 안건이 모두 통과되면서 승기를 잡았다. 하지만 이같은 분쟁이 불거지고 확산되는 것을 막기 위해 자사주를 OCI에 넘긴 것이라는 평가가 나온다. 기업 자사주는 의결권이 없지만 외부 매각하면 의결권이 되살아나기 때문이다. OCI는 ""제약·바이오 사업 제휴를 위한 부광약품 지분을 취득했다""고 설명했다.  김익환 기자 lovepen@hankyung.com[한경닷컴 바로가기] [글방] [모바일한경 구독신청] ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
71,"OCI, 부광약품 주식 151만주 취득..지분율 3.1%",2018-05-30 16:08,"[이데일리 이재운 기자] OCI(010060)는 부광약품 주식 151만786주를 취득했다고 30일 공시했다. 취득금액은 428억5193만4104원이다. 자기자본 대비 1.3%에 해당하는 규모다.지분율은 3.1% 수준이다. 취득목적은 ‘제약·바이오 사업 제휴를 위한 지분취득’이다.이재운 (jwlee@edaily.co.kr)최신 웹툰이 매일 공짜... 꿀잼 '웹툰' [감상하기▶]6·13 지방선거, '선거판 한 눈에 보기' [바로가기▶]20대의 힐링을 위한 놀이터 '스냅타임' [놀러가기▶]＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
72,"OCI, 부광약품 151만주 취득 결정",2018-05-30 16:21,"[서울경제] OCI는 30일 제약·바이오 사업 제휴를 위해 부광약품 주식 151만786주를 428억5,193만4,104원에 현금 취득하기로 했다고 공시했다. 지분율은 3.1% 수준이다.부광약품도 이날 유동성 및 투자재원 확보를 통한 기업가치 제고를 위해 자기주식 151만786주를 처분하기로 결정했다고 공시했다./권용민기자 minizzang@sedaily.com[서울경제 바로가기]6·13 지방선거, 판세 및 관전포인트는? [바로가기▶]이제 주식시세도 서울경제에서 확인하세요 [바로가기▶]저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지"
73,"OCI, 부광약품 주식 151만주 취득…""제약·바이오 사업 제휴""",2018-05-30 16:45,【서울=뉴시스】이국현 기자 = OCI(010060)는 부광약품의 주식 151만786주를 428억원에 현금 취득키로 결정했다고 30일 공시했다. 이는 지난해 기준 자기자본의 1.3%에 해당한다. 이는 제약·바이오 사업 제휴를 위한 지분 취득이다.  앞서 부광약품(003000)은 유동성 및 투자재원 확보를 통한 기업가치 제고를 위해 오는 31일 보통주 151만786주를 시간외대량매매 방식으로 처분키로 결정했다고 공시했다. lgh@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 뉴시스 SNS [페이스북] [트위터]<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
74,"부광약품, 429억원 규모 자기주식 처분",2018-05-30 16:27,(서울=연합뉴스) 전명훈 기자 = 부광약품은 유동성·투자 재원 확보를 위해 자기주식 151만786주를 1주당 2만8천364원에 시간외대량매매 방식으로 처분하기로 결정했다고 30일 공시했다.    처분 예정 금액은 429억원이다.  id@yna.co.kr▶기사제보 및 문의▶내 생활에 흥이나는 최신 트렌드??▶사진구매 문의
75,"부광약품, 자사주 151만786주 처분 결정",2018-05-30 16:27,"[헤럴드경제=증권팀] 부광약품은 자사주 151만786주를 시간외대량매매 방법으로 처분하기로 결정했다고 30일 공시했다.처분 대상 주식가격은 2만8364원이며 처분예정금액은 428억5193만원이다.처분예정일은 오는 31일이다.회사측은 “유동성 및 투자재원 확보를 통한 기업가치 제고를 위한 것”이라고 밝혔다.park@heraldcorp.com▶ ‘럭비몰’ 가정의 달 온라인최저가 득템▶헤럴드경제 채널 구독하기 ▶한입뉴스 ‘타파스’ 페이스북 친구맺기 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
